order_id,point_id,city_id,delivery_method,delivery_at_client,weekday,hour,is_weekend,items_qty_total_all,items_lines_all,items_unique_all,point_hour,items_qty_total_all_log1p,items_qty_total_all_sq,items_qty_x_unique,y_true,y_pred,abs_err,err
38653605,348,80,courier,0,2,15,0,4,4,4,348__15,1.609438,16.0,16.0,116.0,24.314918294228246,91.68508170577175,91.68508170577175
40366141,406,16,courier,0,6,12,1,9,5,5,406__12,2.3025851,81.0,45.0,121.0,29.323998223750493,91.6760017762495,91.6760017762495
40391891,94,65,courier,0,1,12,0,7,5,5,94__12,2.0794415,49.0,35.0,118.0,26.519437120755516,91.48056287924449,91.48056287924449
40337728,304,75,courier,0,4,10,0,9,9,9,304__10,2.3025851,81.0,81.0,107.0,15.755219213528811,91.24478078647118,91.24478078647118
40392602,591,1,courier,0,1,13,0,10,9,8,591__13,2.3978953,100.0,80.0,115.0,23.90788711100631,91.09211288899368,91.09211288899368
38678320,348,80,courier,0,4,15,0,10,6,6,348__15,2.3978953,100.0,60.0,120.0,29.06582493815587,90.93417506184413,90.93417506184413
40334924,292,102,courier,0,4,6,0,4,3,3,292__6,1.609438,16.0,12.0,111.0,20.324487930146113,90.67551206985388,90.67551206985388
40334931,292,102,courier,0,4,6,0,11,7,5,292__6,2.4849067,121.0,55.0,110.0,19.56685237783629,90.43314762216372,90.43314762216372
40257776,94,65,courier,0,4,15,0,10,7,7,94__15,2.3978953,100.0,70.0,114.0,23.605256267102963,90.39474373289704,90.39474373289704
40358812,406,16,courier,0,5,17,1,7,5,5,406__17,2.0794415,49.0,35.0,113.0,22.72780462766032,90.27219537233968,90.27219537233968
38653331,348,80,courier,0,2,15,0,14,11,7,348__15,2.7080503,196.0,98.0,113.0,23.087238493709158,89.91276150629085,89.91276150629085
40314067,47,1,courier,0,1,13,0,3,3,3,47__13,1.3862944,9.0,9.0,121.0,31.12371179057787,89.87628820942213,89.87628820942213
40335045,292,102,courier,0,4,6,0,13,12,11,292__6,2.6390574,169.0,143.0,113.0,23.278437960582206,89.72156203941779,89.72156203941779
40358993,406,16,courier,0,5,17,1,6,3,3,406__17,1.9459101,36.0,18.0,116.0,26.284748265386284,89.71525173461372,89.71525173461372
38962066,25,20,courier,0,6,16,1,9,5,5,25__16,2.3025851,81.0,45.0,157.0,67.36182138620482,89.63817861379518,89.63817861379518
38973844,25,20,courier,0,1,9,0,9,8,6,25__9,2.3025851,81.0,54.0,146.0,56.42309129398181,89.57690870601819,89.57690870601819
40100641,327,33,pickup,0,5,7,1,7,6,6,327__7,2.0794415,49.0,42.0,129.0,39.568164699615465,89.43183530038453,89.43183530038453
40336199,606,98,courier,0,4,11,0,5,5,5,606__11,1.7917595,25.0,25.0,112.0,22.64881479531813,89.35118520468187,89.35118520468187
40395273,370,32,courier,0,1,15,0,6,5,5,370__15,1.9459101,36.0,30.0,118.0,28.693871858130535,89.30612814186946,89.30612814186946
40337402,103,32,courier,0,4,10,0,8,7,7,103__10,2.1972246,64.0,56.0,110.0,20.708440365119266,89.29155963488074,89.29155963488074
40355365,406,16,courier,0,5,14,1,4,4,4,406__14,1.609438,16.0,16.0,120.0,30.746887155294566,89.25311284470544,89.25311284470544
40333411,300,103,courier,0,2,16,0,17,10,8,300__16,2.8903718,289.0,136.0,117.0,27.90476868819386,89.09523131180615,89.09523131180615
40408017,408,1,courier,0,2,14,0,5,5,4,408__14,1.7917595,25.0,20.0,110.0,21.174795346395754,88.82520465360425,88.82520465360425
40332102,307,7,courier,0,2,13,0,15,7,7,307__13,2.7725887,225.0,105.0,111.0,22.25973851387534,88.74026148612467,88.74026148612467
40301588,87,54,pickup,0,0,15,0,4,3,3,87__15,1.609438,16.0,12.0,118.0,29.560666241914554,88.43933375808544,88.43933375808544
40355148,406,16,courier,0,5,14,1,6,6,5,406__14,1.9459101,36.0,30.0,118.0,29.613477343642398,88.3865226563576,88.3865226563576
40302527,87,54,courier,0,0,15,0,3,3,3,87__15,1.3862944,9.0,9.0,124.0,35.79059496676025,88.20940503323975,88.20940503323975
40187360,47,1,courier,0,5,14,1,9,7,4,47__14,2.3025851,81.0,36.0,124.0,36.0265067908274,87.9734932091726,87.9734932091726
38943039,25,20,courier,0,5,12,1,10,7,5,25__12,2.3978953,100.0,50.0,138.0,50.11224602135139,87.88775397864862,87.88775397864862
40309612,456,44,courier,0,1,8,0,6,6,5,456__8,1.9459101,36.0,30.0,114.0,26.194109855652933,87.80589014434707,87.80589014434707
